Loss,Accuracy
0.43227696418762207,72.831350174543
1.1722629070281982,80.44367703915019
1.8739079236984253,80.98607409631771
0.244204580783844,83.01114823017154
1.1982191801071167,84.1334784730303
0.11597176641225815,85.90143012649675
0.5690158605575562,88.0653879358883
1.6002687215805054,89.39229007920123
0.17742963135242462,90.00975939341616
1.0918854475021362,90.83180060808529
0.22433513402938843,91.31789347246725
1.9676964282989502,91.88093540032281
0.12419623136520386,92.37828910326189
0.1520882099866867,92.77617206561315
0.2095917910337448,93.00701925603393
2.466273307800293,93.55880034533239
0.09381450712680817,93.76337224578657
0.12889213860034943,94.11808866033557
4.719926834106445,94.30389249652791
4.487889289855957,94.61544236327465
4.106195449829102,94.64359445966743
2.02207088470459,94.92323861716902
1.8021732568740845,95.06024548628055
1.5052459239959717,95.2197740325063
1.1170554161071777,95.36428812732255
0.0015352055197581649,95.84475057242597
0.14437207579612732,96.00052550579933
1.6797891855239868,95.87477947524492
0.018172813579440117,95.94234450658759
3.9592061042785645,96.33647385608649
3.2566068172454834,96.4359445966743
0.7044007182121277,96.63676288427611
0.9269623160362244,96.7024511091926
3.375392436981201,96.7399872377163
0.7141427397727966,96.94643594459667
0.024600209668278694,97.081566007282
0.00032123009441420436,97.07405878157726
0.04551156610250473,97.43628242183101
0.2523694634437561,97.45692729251905
0.023654140532016754,97.58455012949965
0.15684768557548523,97.56765887166398
5.706359386444092,97.7178033857588
0.09673915803432465,97.28801471416239
3.5515942573547363,97.88859277054165
0.019564183428883553,97.8172741263466
0.3143123388290405,97.97492586614617
2.8371005100780167e-05,97.96554183401524
0.001074788044206798,98.28459892646673
0.04848385229706764,98.20577305656694
7.714115142822266,98.30712060358094
0.46820345520973206,98.16636012161706
0.16665831208229065,98.32776547426899
2.0265540570107987e-06,98.28459892646673
3.393843650817871,98.37093202207124
5.113818770041689e-05,98.32213505499043
0.025563446804881096,98.62617769603243
0.0026240195147693157,98.71251079163694
0.14211709797382355,98.59990240606584
0.009966685436666012,98.72189482376788
0.00048339838394895196,98.75943095229158
0.97891765832901,98.86265530573176
2.1731116771698,98.73315566232499
0.40357843041419983,98.78007582297961
2.4336578845977783,98.75004692016066
0.1456424444913864,98.80259750009384
0.8114822506904602,98.88330017641981
2.483121395111084,98.81010472579858
4.652378082275391,98.5417214068541
0.00022722162248101085,98.82136556435569
0.007125390227884054,99.08974888330017
0.0002602400491014123,99.06722720618595
0.050781819969415665,98.98652452985999
3.909911902155727e-05,99.12916181825007
2.3841852225814364e-07,99.05596636762884
0.0,99.05596636762884
